step,analysis_kind,analysis_mode,channel,warning,stderr
pta_fs,PTA,fs,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.lines.stderr.log
pta_fs,PTA,fs,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.lines.stderr.log
pta_fs,PTA,fs,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.lines.stderr.log
pta_fs,PTA,fs,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.lines.stderr.log
pta_fs,PTA,fs,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.lines.stderr.log
pta_fs,PTA,fs,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.lines.stderr.log
pta_fs,PTA,fs,dot,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %5, i8 -1, i64 262144, i1 false), !dbg !349, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.dot.stderr.log
pta_fs,PTA,fs,dot,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %80, i8 -1, i64 262144, i1 false), !dbg !381, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.dot.stderr.log
pta_fs,PTA,fs,dot,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %89, i8 -1, i64 262144, i1 false), !dbg !381, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.dot.stderr.log
pta_fs,PTA,fs,dot,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.dot.stderr.log
pta_fs,PTA,fs,dot,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.dot.stderr.log
pta_fs,PTA,fs,dot,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.dot.stderr.log
pta_fs,PTA,fs,dot,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.dot.stderr.log
pta_fs,PTA,fs,dot,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.dot.stderr.log
pta_fs,PTA,fs,dot,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_fs.dot.stderr.log
pta_inv,PTA,inv,lines,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %5, i8 -1, i64 262144, i1 false), !dbg !349, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.lines.stderr.log
pta_inv,PTA,inv,lines,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %80, i8 -1, i64 262144, i1 false), !dbg !381, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.lines.stderr.log
pta_inv,PTA,inv,lines,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %89, i8 -1, i64 262144, i1 false), !dbg !381, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.lines.stderr.log
pta_inv,PTA,inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.lines.stderr.log
pta_inv,PTA,inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.lines.stderr.log
pta_inv,PTA,inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.lines.stderr.log
pta_inv,PTA,inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.lines.stderr.log
pta_inv,PTA,inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.lines.stderr.log
pta_inv,PTA,inv,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.lines.stderr.log
pta_inv,PTA,inv,dot,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %5, i8 -1, i64 262144, i1 false), !dbg !349, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.dot.stderr.log
pta_inv,PTA,inv,dot,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %80, i8 -1, i64 262144, i1 false), !dbg !381, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.dot.stderr.log
pta_inv,PTA,inv,dot,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %89, i8 -1, i64 262144, i1 false), !dbg !381, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.dot.stderr.log
pta_inv,PTA,inv,dot,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.dot.stderr.log
pta_inv,PTA,inv,dot,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.dot.stderr.log
pta_inv,PTA,inv,dot,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.dot.stderr.log
pta_inv,PTA,inv,dot,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.dot.stderr.log
pta_inv,PTA,inv,dot,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.dot.stderr.log
pta_inv,PTA,inv,dot,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/pta_inv.dot.stderr.log
dda_fi,DDA,ssa+fi,lines,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %5, i8 -1, i64 262144, i1 false), !dbg !349, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/dda_fi.lines.stderr.log
dda_fi,DDA,ssa+fi,lines,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %80, i8 -1, i64 262144, i1 false), !dbg !381, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/dda_fi.lines.stderr.log
dda_fi,DDA,ssa+fi,lines,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %89, i8 -1, i64 262144, i1 false), !dbg !381, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/dda_fi.lines.stderr.log
dda_fi,DDA,ssa+fi,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/dda_fi.lines.stderr.log
dda_fi,DDA,ssa+fi,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/dda_fi.lines.stderr.log
dda_fi,DDA,ssa+fi,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/dda_fi.lines.stderr.log
dda_fi,DDA,ssa+fi,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/dda_fi.lines.stderr.log
dda_fi,DDA,ssa+fi,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/dda_fi.lines.stderr.log
dda_fi,DDA,ssa+fi,lines,"ShuffleVector instruction is not supported, loosing precision",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/dda_fi.lines.stderr.log
dda_fi,DDA,ssa+fi,dot,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %5, i8 -1, i64 262144, i1 false), !dbg !349, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/dda_fi.dot.stderr.log
dda_fi,DDA,ssa+fi,dot,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %80, i8 -1, i64 262144, i1 false), !dbg !381, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/dda_fi.dot.stderr.log
dda_fi,DDA,ssa+fi,dot,"WARNING: Non-0 memset:   call void @llvm.memset.p0i8.i64(i8* noundef nonnull align 4 dereferenceable(262144) %89, i8 -1, i64 262144, i1 false), !dbg !381, !tbaa !353",/home/jimi/PaperExperiment/CompilerOptimization/Result/zopfli/dg/dg-LLVM14-O2-g/high_precision_20260403_041913/log/dda_fi.dot.stderr.log
